2018-04-23,"85,766"
2018-04-24,"84,107"
2018-04-25,"83,606"
2018-04-26,"86,749"
2018-04-27,"86,653"
2018-04-30,"86,499"
2018-05-02,"84,165"
2018-05-04,"80,79"
2018-05-07,"78,591"
2018-05-08,"79,363"
2018-05-09,"83,413"
2018-05-10,"81,87"
2018-05-11,"83,413"
2018-05-14,"84,281"
2018-05-15,"82,198"
2018-05-16,"81,291"
2018-05-17,"83,336"
2018-05-18,"81,002"
2018-05-21,"83,124"
2018-05-22,"80,269"
2018-05-23,"79,729"
2018-05-24,"81,619"
2018-05-25,"81,176"
2018-05-28,"82,699"
2018-05-29,"79,054"
2018-05-30,"78,591"
2018-06-01,"79,054"
2018-06-04,"80,308"
2018-06-05,"83,664"
2018-06-06,"85,342"
2018-06-07,"84,377"
2018-06-08,"84,242"
2018-06-11,"82,101"
2018-06-12,"83,895"
2018-06-13,"82,738"
2018-06-14,"82,275"
2018-06-15,"81,176"
2018-06-18,"79,074"
2018-06-19,"77,878"
2018-06-20,"79,363"
2018-06-21,"80,038"
2018-06-22,"79,845"
2018-06-25,"79,556"
2018-06-26,"80,655"
2018-06-27,"79,363"
2018-06-28,"79,556"
2018-06-29,"81,06"
2018-07-02,"78,881"
2018-07-03,"80,983"
2018-07-04,"84,146"
2018-07-05,"81,002"
2018-07-06,"81,774"
2018-07-09,"80,346"
2018-07-10,"81,311"
2018-07-11,"79,556"
2018-07-12,"78,302"
2018-07-13,"79,054"
2018-07-16,"78,225"
2018-07-17,"80,886"
2018-07-18,"81,06"
2018-07-19,"83,7"
2018-07-20,87
2018-07-23,"89,6"
2018-07-24,"90,68"
2018-07-25,"92,9"
2018-07-26,"94,48"
2018-07-27,"93,26"
2018-07-30,"95,36"
2018-07-31,"92,64"
2018-08-01,"93,06"
2018-08-02,"91,74"
2018-08-03,"93,78"
2018-08-06,"93,3"
2018-08-07,"93,08"
2018-08-08,"93,18"
2018-08-09,"94,38"
2018-08-10,92
2018-08-13,"95,32"
2018-08-14,"97,8"
2018-08-16,"98,1"
2018-08-17,"95,72"
2018-08-20,"97,6"
2018-08-21,"97,14"
2018-08-22,"98,2"
2018-08-23,"96,66"
2018-08-24,"98,48"
2018-08-27,"99,2"
2018-08-28,100
2018-08-29,"100,65"
2018-08-30,"98,7"
2018-08-31,"98,24"
2018-09-03,"99,6"
2018-09-04,"98,12"
2018-09-05,102
2018-09-06,"101,15"
2018-09-07,"102,35"
2018-09-10,"101,75"
2018-09-11,"104,85"
2018-09-12,"104,25"
2018-09-13,"103,4"
2018-09-14,"99,42"
2018-09-17,"100,45"
2018-09-18,"100,1"
2018-09-19,"98,5"
2018-09-20,97
2018-09-21,"97,64"
2018-09-24,"100,65"
2018-09-25,"100,15"
2018-09-26,"100,15"
2018-09-27,"102,15"
2018-09-28,101
2018-10-01,"102,7"
2018-10-02,"98,96"
2018-10-03,"98,68"
2018-10-04,"99,28"
2018-10-05,"97,32"
2018-10-08,"95,46"
2018-10-09,"97,84"
2018-10-10,"94,52"
2018-10-11,"93,62"
2018-10-12,"96,3"
2018-10-15,"95,48"
2018-10-16,"97,64"
2018-10-17,"95,14"
2018-10-18,94
2018-10-19,"93,84"
2018-10-22,"93,42"
2018-10-23,91
2018-10-24,"91,5"
2018-10-25,"88,32"
2018-10-26,"84,84"
2018-10-29,"88,72"
2018-10-30,"90,88"
2018-10-31,"92,24"
2018-11-02,"93,5"
2018-11-05,"96,18"
2018-11-06,"96,5"
2018-11-07,"97,62"
2018-11-08,94
2018-11-09,"96,44"
2018-11-13,"95,62"
2018-11-14,"97,8"
2018-11-15,"97,62"
2018-11-16,99
2018-11-19,"101,8"
2018-11-20,"101,1"
2018-11-21,"102,45"
2018-11-22,"104,6"
2018-11-23,"102,15"
2018-11-26,"101,2"
2018-11-27,"105,7"
2018-11-28,"109,9"
2018-11-29,"112,85"
2018-11-30,"110,1"
2018-12-03,"109,1"
2018-12-04,"108,9"
2018-12-05,"110,5"
2018-12-06,"107,5"
2018-12-07,"106,85"
2018-12-10,"105,25"
2018-12-11,106
2018-12-12,111
2018-12-13,"113,5"
2018-12-14,"111,75"
2018-12-17,"107,3"
2018-12-18,"106,65"
2018-12-19,"108,15"
2018-12-20,"107,7"
2018-12-21,"104,1"
2018-12-27,"106,3"
2018-12-28,"108,15"
2019-01-02,"102,3"
2019-01-03,"98,059"
2019-01-04,"99,89"
2019-01-07,"103,6"
2019-01-08,"104,56"
2019-01-09,"104,95"
2019-01-10,"105,05"
2019-01-11,"106,4"
2019-01-14,"106,01"
2019-01-15,"107,07"
2019-01-16,"107,94"
2019-01-17,"106,25"
2019-01-18,"107,6"
2019-01-21,"106,4"
2019-01-22,"107,02"
2019-01-23,"109,62"
2019-01-24,"104,03"
2019-01-25,"103,74"
2019-01-28,"101,34"
2019-01-29,"102,01"
2019-01-30,"101,19"
2019-01-31,"100,9"
2019-02-01,"101,19"
2019-02-04,"100,03"
2019-02-05,"100,71"
2019-02-06,"102,35"
2019-02-07,"100,71"
2019-02-08,"99,55"
2019-02-11,"99,071"
2019-02-12,"100,56"
2019-02-13,"98,396"
2019-02-14,"100,18"
2019-02-15,"99,6"
2019-02-18,"98,107"
2019-02-19,"97,24"
2019-02-20,"101,19"
2019-02-21,"100,85"
2019-02-22,"101,77"
2019-02-25,"102,35"
2019-02-26,"102,06"
2019-02-27,"99,023"
2019-02-28,"98,203"
2019-03-01,"97,047"
2019-03-04,"97,818"
2019-03-05,"97,722"
2019-03-06,"99,263"
2019-03-07,"98,444"
2019-03-08,"99,263"
2019-03-11,"98,974"
2019-03-12,"98,685"
2019-03-13,"98,203"
2019-03-14,"98,155"
2019-03-15,"98,348"
2019-03-18,"97,625"
2019-03-19,"98,3"
2019-03-20,"97,336"
2019-03-21,"97,577"
2019-03-22,"96,372"
2019-03-25,"94,638"
2019-03-26,"95,524"
2019-03-27,"94,657"
2019-03-28,"94,888"
2019-03-29,"94,098"
2019-04-01,"96,314"
2019-04-02,"95,871"
2019-04-03,"99,79"
2019-04-04,"97,625"
2019-04-05,"94,618"
2019-04-08,"95,64"
2019-04-09,"96,565"
2019-04-10,"98,348"
2019-04-11,"96,854"
2019-04-12,"98,011"
2019-04-15,"96,854"
2019-04-16,"97,914"
2019-04-17,"99,167"
2019-04-18,"97,481"
2019-04-23,"97,914"
2019-04-24,"97,673"
2019-04-25,"97,143"
2019-04-26,"95,621"
2019-04-29,"95,833"
2019-04-30,"94,368"
2019-05-02,"94,291"
2019-05-06,"93,308"
2019-05-07,"89,954"
2019-05-08,"88,007"
2019-05-09,"84,499"
2019-05-10,"84,596"
2019-05-13,"84,268"
2019-05-14,"84,075"
2019-05-15,"84,229"
2019-05-16,"87,198"
2019-05-17,"89,511"
2019-05-20,"88,913"
2019-05-21,"89,279"
2019-05-22,"88,393"
2019-05-23,"85,694"
2019-05-24,"86,87"
2019-05-27,"87,68"
2019-05-28,"90,243"
2019-05-29,"91,265"
2019-05-30,"91,515"
2019-05-31,"93,269"
2019-06-03,"93,096"
2019-06-04,"91,843"
2019-06-05,"91,072"
2019-06-06,"89,395"
2019-06-07,"86,909"
2019-06-10,"88,026"
2019-06-11,"89,106"
2019-06-12,"88,373"
2019-06-13,"86,851"
2019-06-14,"86,003"
2019-06-17,"86,369"
2019-06-18,"87,448"
2019-06-19,"86,33"
2019-06-21,"85,347"
2019-06-24,"87,198"
2019-06-25,"86,619"
2019-06-26,"86,35"
2019-06-27,"86,851"
2019-06-28,"86,716"
2019-07-01,"87,198"
2019-07-02,"87,255"
2019-07-03,"92,479"
2019-07-04,"92,807"
2019-07-05,"92,228"
2019-07-08,"92,036"
2019-07-09,"89,915"
2019-07-10,"90,455"
2019-07-11,"91,843"
2019-07-12,"93,809"
2019-07-15,"92,845"
2019-07-16,"93,096"
2019-07-17,"92,517"
2019-07-18,"92,98"
2019-07-19,"98,84"
2019-07-22,"98,8"
2019-07-23,"99,18"
2019-07-24,"100,25"
2019-07-25,"99,2"
2019-07-26,"98,8"
2019-07-29,"96,66"
2019-07-30,"96,24"
2019-07-31,"97,36"
2019-08-01,98
2019-08-02,"96,88"
2019-08-05,"96,06"
2019-08-06,"93,98"
2019-08-07,"92,9"
2019-08-08,"94,64"
2019-08-09,"91,42"
2019-08-12,"89,28"
2019-08-13,"93,46"
2019-08-14,"90,08"
2019-08-16,"88,52"
2019-08-19,"90,12"
2019-08-20,"89,32"
2019-08-21,"89,84"
2019-08-22,"89,5"
2019-08-23,"89,84"
2019-08-26,"89,86"
2019-08-27,"88,62"
2019-08-28,"89,96"
2019-08-29,89
2019-08-30,"90,64"
2019-09-02,"91,5"
2019-09-03,"88,72"
2019-09-04,"87,34"
2019-09-05,"87,4"
2019-09-06,"87,96"
2019-09-09,"91,2"
2019-09-10,"94,5"
2019-09-11,"94,42"
2019-09-12,"92,82"
2019-09-13,"93,64"
2019-09-16,94
2019-09-17,"91,7"
2019-09-18,"93,58"
2019-09-19,"94,6"
2019-09-20,"96,8"
2019-09-23,"96,8"
2019-09-24,"98,72"
2019-09-25,"97,88"
2019-09-26,"98,38"
2019-09-27,"97,86"
2019-09-30,"98,7"
2019-10-01,"98,56"
2019-10-02,"97,78"
2019-10-03,"99,6"
2019-10-04,"101,9"
2019-10-07,"100,8"
2019-10-08,"102,55"
2019-10-09,103
2019-10-10,"101,95"
2019-10-11,"101,65"
2019-10-14,"101,1"
2019-10-15,"101,4"
2019-10-16,"102,05"
2019-10-17,"102,55"
2019-10-18,"104,5"
2019-10-21,"106,35"
2019-10-22,"107,85"
2019-10-23,108
2019-10-24,"103,95"
2019-10-25,"102,85"
2019-10-28,"105,6"
2019-10-29,"106,5"
2019-10-30,"106,2"
2019-10-31,"104,4"
2019-11-04,"108,35"
2019-11-05,"109,05"
2019-11-06,"107,5"
2019-11-07,"105,85"
2019-11-08,"105,5"
2019-11-12,"102,05"
2019-11-13,"102,45"
2019-11-14,"102,05"
2019-11-15,"102,3"
2019-11-18,"101,55"
2019-11-19,"97,24"
2019-11-20,"96,8"
2019-11-21,"94,14"
2019-11-22,"94,2"
2019-11-25,"94,2"
2019-11-26,"93,44"
2019-11-27,93
2019-11-28,"92,36"
2019-11-29,"92,9"
2019-12-02,"91,48"
2019-12-03,"89,26"
2019-12-04,"88,5"
2019-12-05,"87,64"
2019-12-06,"82,12"
2019-12-09,"81,78"
2019-12-10,"80,98"
2019-12-11,"81,58"
2019-12-12,"83,96"
2019-12-13,"85,66"
2019-12-16,"83,66"
2019-12-17,"84,54"
2019-12-18,"84,3"
2019-12-19,"85,34"
2019-12-20,"84,1"
2019-12-23,"85,14"
2019-12-27,"85,94"
2019-12-30,"85,82"
